"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x24742040","x1321555064738164740",2020-10-28 20:50:55,"Xbox","@irwill777 It's definitely one of a kind.","Sprinklr Publishing",30,"x1321511723040387074","x1897993398","irwill777",FALSE,FALSE,111,0,,,,,,,,,,,,,,,,"x1897993398","irwill777","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321555064738164740","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321554197347770368",2020-10-28 20:47:28,"Xbox","@AshTan11 Ugh, we should've said ""big fan.""","Sprinklr Publishing",33,"x1321548733503385605","x355314648","AshTan11",FALSE,FALSE,25,0,,,,,,,,,,,,,,,,"x355314648","AshTan11","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321554197347770368","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321553575311478787",2020-10-28 20:45:00,"Xbox","@StabbyClaus Get it?
Because..
Because there's a FAN inside.","Sprinklr Publishing",47,"x1321550382925926400","x2958749761","StabbyClaus",FALSE,FALSE,79,1,,,,,,,,,,,,,,,,"x2958749761","StabbyClaus","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321553575311478787","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321549840954748928",2020-10-28 20:30:09,"Xbox","Dear players,

Halloween has arrived in Warface: Breakout, fight for yourself in our new gun game mode and unlock new exclusive cosmetics! <U+0001F383><U+0001F987>

https://t.co/lqyr7MGXBp https://t.co/EbXwEIWkg3","Twitter Web App",140,,,,FALSE,TRUE,0,56,,,,,,,,,,,,,,,,"x1223188733329014784","PlayBreakout","en",,,,,,,,,,,,,,,,"x1321446190622363650","Dear players,

Halloween has arrived in Warface: Breakout, fight for yourself in our new gun game mode and unlock new exclusive cosmetics! <U+0001F383><U+0001F987>

https://t.co/lqyr7MGXBp https://t.co/EbXwEIWkg3",2020-10-28 13:38:17,"Falcon Social Media Management ",830,56,"x1223188733329014784","PlayBreakout","Warface: Breakout",11598,3,989,"","Warface: Breakout brings the classic, gunplay-focused competitive FPS experience to PS4 and Xbox One, available now via digital stores.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321549840954748928","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321543758140350464",2020-10-28 20:05:59,"Xbox","@IGN @BeaccchHoussse We're a fan.","Sprinklr Publishing",12,"x1321519818537795584","x18927441","IGN",FALSE,FALSE,3028,47,,,,,,,,,,,,,,,,"x18927441 x86196231","IGN BeaccchHoussse","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321543758140350464","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321543126918537217",2020-10-28 20:03:29,"Xbox","@Cloud9 Plus it has that startup sound so you can tell if someone else in the house is creeping your leftovers.","Sprinklr Publishing",103,"x1321506757357785091","x1452520626","Cloud9",FALSE,FALSE,2953,26,,,,,,,,,,,,,,,,"x1452520626","Cloud9","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321543126918537217","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321542643306942467",2020-10-28 20:01:33,"Xbox","@YellingMadman You would experience TRUE 4K EATING.","Sprinklr Publishing",36,"x1321537904464793603","x159916388","YellingMadman",FALSE,FALSE,35,1,,,,,,,,,,,,,,,,"x159916388","YellingMadman","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321542643306942467","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321542253072928768",2020-10-28 20:00:00,"Xbox","We're not here to judge anyone's sense of style, but we can all agree that this look is... interesting.

Get the Swine &amp; Bovine outfit for free in your closet when you log on now through November 4: https://t.co/kT88clLvyW https://t.co/qB3q7s8Pdg","Twitter Web App",226,,,,FALSE,FALSE,2615,107,,,,,"xbx.lv/37ODNzv","https://t.co/kT88clLvyW","https://xbx.lv/37ODNzv","http://pbs.twimg.com/media/ElcMRzPUUAAAR9E.jpg","https://t.co/qB3q7s8Pdg","https://twitter.com/Xbox/status/1321542253072928768/photo/1","photo","http://pbs.twimg.com/media/ElcMRzPUUAAAR9E.jpg","https://t.co/qB3q7s8Pdg","https://twitter.com/Xbox/status/1321542253072928768/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321542253072928768","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321541390279598086",2020-10-28 19:56:35,"Xbox","@tiannamercedes Clicked for the unboxing, stayed for the cute kitten (and also the unboxing).","Sprinklr Publishing",77,"x1321437716567961603","x1121554112","tiannamercedes",FALSE,FALSE,34,6,,,,,,,,,,,,,,,,"x1121554112","tiannamercedes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321541390279598086","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321536916286771200",2020-10-28 19:38:48,"Xbox","@YellingMadman Your leftovers could become one with the meme.","Sprinklr Publishing",46,"x1321503686670143489","x159916388","YellingMadman",FALSE,FALSE,39,0,,,,,,,,,,,,,,,,"x159916388","YellingMadman","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321536916286771200","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15073016,16572,18388,269347,3295,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
